Language,original,english,czech,german,russian,polish,hungarian,italian,spanish,french,chinese,japanese,portuguese,chinesesimp
STR_HRS_SledgeHammer_Handle1,A sledgehammer handle made with wood parts,A sledgehammer handle made with wood parts,A sledgehammer handle made with wood parts,A sledgehammer handle made with wood parts,Самодельная рукоять из дерева,A sledgehammer handle made with wood parts,A sledgehammer handle made with wood parts,A sledgehammer handle made with wood parts,A sledgehammer handle made with wood parts,Une mache de masse fabriqué avec des morceaux de bois,A sledgehammer handle made with wood parts,A sledgehammer handle made with wood parts,Cabo de marreta feito com partes de madeira.,A sledgehammer handle made with wood parts
STR_HRS_SledgeHammer_Head0,Handmade SledgeHammer Head,Handmade SledgeHammer Head,Handmade SledgeHammer Head,handgemachter Vorschlaghammer,Голова каменной кувалды,Handmade SledgeHammer Head,Handmade SledgeHammer Head,Handmade SledgeHammer Head,Cabeza de mazo hecha a mano,Tête de masse,Handmade SledgeHammer Head,Handmade SledgeHammer Head,Cabeça de marreta improvisada,Handmade SledgeHammer Head
STR_HRS_SledgeHammer_Head1,A sledgehammer head made with a stone,A sledgehammer head made with a stone,A sledgehammer head made with a stone,A sledgehammer head made with a stone,Булыжник приготовленный для крепления к рукояти,A sledgehammer head made with a stone,A sledgehammer head made with a stone,A sledgehammer head made with a stone,A sledgehammer head made with a stone,Une tête de masse fabriquée à partir d'une pierre,A sledgehammer head made with a stone,A sledgehammer head made with a stone,Uma cabeça de marreta feita com uma pedra.,A sledgehammer head made with a stone
STR_HRS_SledgeHammer0,Handmade SledgeHammer,Handmade SledgeHammer,Handmade SledgeHammer,handgemachter Vorschlaghammer,Каменная кувалда,Handmade SledgeHammer,Handmade SledgeHammer,Handmade SledgeHammer,Mazo hecho a mano,Masse improvisée,Handmade SledgeHammer,Handmade SledgeHammer,Marreta improvisada,Handmade SledgeHammer
STR_HRS_SledgeHammer1,"The earliest know stone tool SledgeHammer with a handled appears to date from 30,000 years ago ...then humanity will have to wait 3400 BC in Ancient Egypt to see the earliest bronze nails.This one despite of the lack of durability will be quite usefull if u need to build something quickly.","The earliest know stone tool SledgeHammer with a handled appears to date from 30,000 years ago ...then humanity will have to wait 3400 BC in Ancient Egypt to see the earliest bronze nails.This one despite of the lack of durability will be quite usefull if u need to build something quickly.","The earliest know stone tool SledgeHammer with a handled appears to date from 30,000 years ago ...then humanity will have to wait 3400 BC in Ancient Egypt to see the earliest bronze nails.This one despite of the lack of durability will be quite usefull if u need to build something quickly.","Die frühesten bekannten Steinhämmer tauchten vor 30.000 Jahren auf... die Menschheit musste bis 3400 BC warten, bis im Alten Ägypten die ersten Bronzenägel existierten. Trotz der geringen Haltbarkeit ist dieser Hammer sehr praktisch, wenn man schnell etwas herstellen möchte.",Самая ранняя из известных тяжёлых каменных орудий с рукояткой датируется 30 000 лет назад ...,"The earliest know stone tool SledgeHammer with a handled appears to date from 30,000 years ago ...then humanity will have to wait 3400 BC in Ancient Egypt to see the earliest bronze nails.This one despite of the lack of durability will be quite usefull if u need to build something quickly.","The earliest know stone tool SledgeHammer with a handled appears to date from 30,000 years ago ...then humanity will have to wait 3400 BC in Ancient Egypt to see the earliest bronze nails.This one despite of the lack of durability will be quite usefull if u need to build something quickly.","The earliest know stone tool SledgeHammer with a handled appears to date from 30,000 years ago ...then humanity will have to wait 3400 BC in Ancient Egypt to see the earliest bronze nails.This one despite of the lack of durability will be quite usefull if u need to build something quickly.","La herramienta de piedra más antigua que se conoce, el mazo con mango, parece datar de hace 30.000 años... entonces la humanidad tendrá que esperar al 3400 a.C. en el Antiguo Egipto para ver los primeros clavos de bronce. Este, a pesar de la falta de durabilidad, será bastante útil si necesitas construir algo rápidamente.","La hache primitive avec pierre et manche la plus ancienne à été trouvée dans le nord-ouest de l’Australie, et date d’environ 44 à 49 000 ans. Cette hachette improvisée est bien entendu moins résistante que ses pairs mais pas moins inutile.","The earliest know stone tool SledgeHammer with a handled appears to date from 30,000 years ago ...then humanity will have to wait 3400 BC in Ancient Egypt to see the earliest bronze nails.This one despite of the lack of durability will be quite usefull if u need to build something quickly.","The earliest know stone tool SledgeHammer with a handled appears to date from 30,000 years ago ...then humanity will have to wait 3400 BC in Ancient Egypt to see the earliest bronze nails.This one despite of the lack of durability will be quite usefull if u need to build something quickly.","A primeira ferramenta de pedra conhecida como ""marreta"" com cabo parece datar de 30.000 anos atrás ... então a humanidade terá que esperar 3400 AC no Egito Antigo para ver os primeiros pregos de bronze. Este, apesar da falta de durabilidade, será bastante útil se você precisa construir algo rapidamente.","The earliest know stone tool SledgeHammer with a handled appears to date from 30,000 years ago ...then humanity will have to wait 3400 BC in Ancient Egypt to see the earliest bronze nails.This one despite of the lack of durability will be quite usefull if u need to build something quickly."
STR_HRS_SmallMetalPlate0,Small Metal Plate,Small Metal Plate,Small Metal Plate,kleines Metallblech,Маленькая металлическая пластина,Small Metal Plate,Small Metal Plate,Small Metal Plate,Hoja de Metal,Une plaque de métal,Small Metal Plate,Small Metal Plate,Placa de metal cortada,Small Metal Plate
STR_HRS_SmallMetalPlate1,"A simple metal plate, can be used for build metal objects.","A simple metal plate, can be used for build metal objects.","A simple metal plate, can be used for build metal objects.","Ein einfaches Metallblech, kann für die Herstellung von Metallgegenständen benutzt werden.","Маленькая ластина, для крафта различных обьектов из металла.","A simple metal plate, can be used for build metal objects.","A simple metal plate, can be used for build metal objects.","A simple metal plate, can be used for build metal objects.",Una simple plancha metalica que puede ser usada para construir objetos metalicos.,"Une simple plaque de métal martellée, elle peut-être utilisée pour la construction d’objets métalliques.","A simple metal plate, can be used for build metal objects.","A simple metal plate, can be used for build metal objects.","Uma placa de metal cortada, pode ser usada para construir objetos de metal.","A simple metal plate, can be used for build metal objects."
STR_HRS_Soap0,Handemade Soap,Handemade Soap,Handemade Soap,Handemade Soap,Самодельное мыло,Handemade Soap,Handemade Soap,Handemade Soap,Handemade Soap,Savon artisanal,Handemade Soap,Handemade Soap,Sabonete artesanal,Handemade Soap
STR_HRS_Soap1,"Since antiquity man has thought of ways to clean himself, and it was by chance that soap was born... Some fat, and a little of ash and here is soda.","Since antiquity man has thought of ways to clean himself, and it was by chance that soap was born... Some fat, and a little of ash and here is soda.","Since antiquity man has thought of ways to clean himself, and it was by chance that soap was born... Some fat, and a little of ash and here is soda.","Since antiquity man has thought of ways to clean himself, and it was by chance that soap was born... Some fat, and a little of ash and here is soda.","С древних времен человек придумывал способы очистить себя, и случайно родилось мыло ... Немного жира, немного золы и вот вам сода.","Since antiquity man has thought of ways to clean himself, and it was by chance that soap was born... Some fat, and a little of ash and here is soda.","Since antiquity man has thought of ways to clean himself, and it was by chance that soap was born... Some fat, and a little of ash and here is soda.","Since antiquity man has thought of ways to clean himself, and it was by chance that soap was born... Some fat, and a little of ash and here is soda.","Since antiquity man has thought of ways to clean himself, and it was by chance that soap was born... Some fat, and a little of ash and here is soda.","Depuis l'antiquité l'homme à pensé à des moyens de se nettoyer, et c'est par hasard que naquit le savon... Un peu de gras, un peu de cendres et voilà de la soude.","Since antiquity man has thought of ways to clean himself, and it was by chance that soap was born... Some fat, and a little of ash and here is soda.","Since antiquity man has thought of ways to clean himself, and it was by chance that soap was born... Some fat, and a little of ash and here is soda.","Desde a antiguidade o homem pensa em maneiras de se limpar, e foi por acaso que nasceu o sabonete ... Um pouco de gordura, um pouco de cinza e voilà.","Since antiquity man has thought of ways to clean himself, and it was by chance that soap was born... Some fat, and a little of ash and here is soda."
STR_HRS_TinderMushroom0,Tinder Mushroom,Tinder Mushroom,Tinder Mushroom,Tinder Mushroom,Гриб трутовик,Tinder Mushroom,Tinder Mushroom,Tinder Mushroom,Tinder Mushroom,Amadouvier,Tinder Mushroom,Tinder Mushroom,Fomes fomentarius,Tinder Mushroom
STR_HRS_TinderMushroom1,Mushroom known for a very long time for its properties allowing to easily make fire with marcasite stone. This very practical mushroom is unfortunately not edible.,Mushroom known for a very long time for its properties allowing to easily make fire with marcasite stone. This very practical mushroom is unfortunately not edible.,Mushroom known for a very long time for its properties allowing to easily make fire with marcasite stone. This very practical mushroom is unfortunately not edible.,Mushroom known for a very long time for its properties allowing to easily make fire with marcasite stone. This very practical mushroom is unfortunately not edible.,"Этот гриб нельзя есть, но он отлично ловит и удерживает искру",Mushroom known for a very long time for its properties allowing to easily make fire with marcasite stone. This very practical mushroom is unfortunately not edible.,Mushroom known for a very long time for its properties allowing to easily make fire with marcasite stone. This very practical mushroom is unfortunately not edible.,Mushroom known for a very long time for its properties allowing to easily make fire with marcasite stone. This very practical mushroom is unfortunately not edible.,Mushroom known for a very long time for its properties allowing to easily make fire with marcasite stone. This very practical mushroom is unfortunately not edible.,"Champignon connu depuis très longtemps pour ses propriétés permettant de faire facilement du feu avec de la pierre de marcassite. Ce champignon très pratique, n'est malheureusement pas commestible.",Mushroom known for a very long time for its properties allowing to easily make fire with marcasite stone. This very practical mushroom is unfortunately not edible.,Mushroom known for a very long time for its properties allowing to easily make fire with marcasite stone. This very practical mushroom is unfortunately not edible.,Cogumelo conhecido por muito tempo por suas propriedades permitindo facilmente fazer fogo com pedra marcasite. Este cogumelo muito prático infelizmente não é comestível.,Mushroom known for a very long time for its properties allowing to easily make fire with marcasite stone. This very practical mushroom is unfortunately not edible.
STR_HRS_TripodParts0,Unassembled Tripod,Unassembled Tripod,Unassembled Tripod,zerlegter Dreibein,Разобранная тренога,Unassembled Tripod,Unassembled Tripod,Unassembled Tripod,Tripode Desmontado,Trépied de cuisson démonté,Unassembled Tripod,Unassembled Tripod,Tripé desmontado,Unassembled Tripod
STR_HRS_TripodParts1,"Better to stay in a backpack, the new friend of the hikkers !","Better to stay in a backpack, the new friend of the hikkers !","Better to stay in a backpack, the new friend of the hikkers !","Passt besser in einen Rucksack, der neue Freund des Wanderers.",Так её гораздо удобнее носить в рюкзаке,"Better to stay in a backpack, the new friend of the hikkers !","Better to stay in a backpack, the new friend of the hikkers !","Better to stay in a backpack, the new friend of the hikkers !",¡Lo mejor para llevar en tu mochila! ¡ El mejor amigo de los excursionistas!,"Bien mieux pour rentrer dans un sac, le nouvel ami du randonneur !","Better to stay in a backpack, the new friend of the hikkers !","Better to stay in a backpack, the new friend of the hikkers !","Melhor ficar em uma mochila, o novo amigo dos andarilhos!","Better to stay in a backpack, the new friend of the hikkers !"
STR_HRS_VegetalFibers0,Vegetal Fibers,Vegetal Fibers,Vegetal Fibers,Pflanzenseil,Растительные волокна,Vegetal Fibers,Vegetal Fibers,Vegetal Fibers,Fibras vegetales,Fibres végétales,Vegetal Fibers,Vegetal Fibers,Fibras vegetais,Vegetal Fibers
STR_HRS_VegetalFibers1,Some vegetable fibers from tree bark.,Some vegetable fibers from tree bark.,Some vegetable fibers from tree bark.,Pflanzenfasern aus Baumrinde.,Прочные растительные волокна,Some vegetable fibers from tree bark.,Some vegetable fibers from tree bark.,Some vegetable fibers from tree bark.,Unas fibras vegetales sacada de las ramas de los arboles.,Quelques fibres végétales provenant d ‘écorces d’arbres.,Some vegetable fibers from tree bark.,Some vegetable fibers from tree bark.,Algumas fibras vegetais da casca da árvore.,Some vegetable fibers from tree bark.
STR_HRS_VegetalFibersRope0,Fibers Rope,Fibers Rope,Fibers Rope,Faserseil,Растительная верёвка,Fibers Rope,Fibers Rope,Fibers Rope,Cuerda de fibras,Corde de fibres,Fibers Rope,Fibers Rope,Corda de fibras,Fibers Rope
STR_HRS_VegetalFibersRope1,A rope made with vegetal fibers.,A rope made with vegetal fibers.,A rope made with vegetal fibers.,Ein Seil hergestellt aus Pflanzenfasern.,"Обычная верёвка, сплетённая из волокон",A rope made with vegetal fibers.,A rope made with vegetal fibers.,A rope made with vegetal fibers.,Una cuerda fabricada con fibras vegetales.,Une corde confectionnée à partir de fibres végétales.,A rope made with vegetal fibers.,A rope made with vegetal fibers.,Uma corda feita com fibras vegetais.,A rope made with vegetal fibers.
STR_HRS_WooBox0,WooBox,WooBox,WooBox,Wolfbox,Волчий манок,WooBox,WooBox,WooBox,"Cajita ""Auuuh""",Boite à Waouuuuh,WooBox,WooBox,"Caixinha ""Auuu""",WooBox
STR_HRS_WooBox1,Useless but Fun… Shake it for a surprise…,Useless but Fun… Shake it for a surprise…,Useless but Fun… Shake it for a surprise…,Unnütz aber lustig... für eine Überraschung schütteln.,Бесполезно но прикольно,Useless but Fun… Shake it for a surprise…,Useless but Fun… Shake it for a surprise…,Useless but Fun… Shake it for a surprise…,Innecesario pero divertido. Agitalo para llevarte una sorpresa.,"Inutile, mais tellement drôle… Tournez pour avoir une surprise...",Useless but Fun… Shake it for a surprise…,Useless but Fun… Shake it for a surprise…,"Inútil, mas divertido ... Agite-o para uma surpresa ...",Useless but Fun… Shake it for a surprise…
